Date,USDJPY,EURJPY,GBPJPY,NZDJPY,AUDJPY,CHFJPY,CADJPY
2015/9/30,0.000166931,0.002444771,-0.000220199,0.008487692,0.004527028,0.003930475,-0.00153197
2015/10/1,-8.34E-06,-0.007731301,-0.002218552,0.005462041,0.001172777,-0.003248274,0.00761556
2015/10/2,-0.000408839,0.001695681,0.000640082,0.000600669,0.003602509,-0.00275645,0.005290571
2015/10/5,0.001544153,0.004153979,0.004879683,0.009996842,0.002953702,0.007075293,0.007197596
2015/10/6,0.003883462,0.001507668,0.001492488,0.010608606,0.009615564,-0.000649149,0.010340523
2015/10/7,-0.001834627,0.004597664,0.003062629,0.005664165,0.00804803,0.006437371,0.001401543
2015/10/8,-0.002702903,-0.005211434,0.00305886,0.006522249,0.00240559,-0.008669551,-0.004394091
2015/10/9,0.000116749,0.004147918,0.002412303,0.009650486,0.010109254,0.007019506,0.005339763
2015/10/12,0.002084567,0.009584454,0.000206397,0.00402845,0.008578154,0.00769846,0.005452403
2015/10/13,-0.001397906,-0.002415474,-0.000336715,0.002018654,0.00266736,-0.003085445,-0.006005013
2015/10/14,-0.002424786,0,-0.007812776,-0.010495579,-0.018952262,0.002252468,-0.002711497
2015/10/15,-0.007434004,0.000440333,0.007135084,0.016400448,0.005773875,0.001681337,0.000206688
2015/10/16,0.001851393,-0.007480777,0.001342921,0.006355408,0.003255095,-0.000159899,0.006643543
2015/10/19,0.001847913,0.001182317,-0.000233475,-0.004374026,-0.007532394,0.000239883,-0.002808403
2015/10/20,0.001953559,-0.00095951,0.003872311,0.003443086,0.001201349,-0.001334719,-0.006282517
2015/10/21,0.002317942,0.004654285,0.000919709,-0.005202181,0.004303692,0.002536906,0.005341236
2015/10/22,0.000517649,-7.36E-05,-0.001059402,-0.00396834,-0.006709316,-0.002889758,-0.010734088
2015/10/23,0.008494501,-0.015149272,0.005822092,0.018878179,0.007760869,-0.006308595,0.01052169
2015/10/26,0.003607455,-0.001948932,-0.000688612,-0.002947935,0.005325433,-0.001675798,-0.001626833
2015/10/27,-0.002860779,0.000875392,-0.000150725,0.00210142,0.000639313,-0.006601467,-0.00137975
2015/10/28,-0.003902471,-0.006406194,-0.006923859,-0.00548643,-0.011728465,-0.008643825,-0.012434299
2015/10/29,0.003179063,-0.006537839,0.000498758,-0.010175334,-0.009362575,-0.003195935,0.009143005
2015/10/30,0.001158357,0.007269913,0.004443525,0.004508274,-0.000827388,0.005672501,0.003547615
2015/11/2,-0.004173529,-0.001345771,0.003630794,0.005745759,0.002600875,-0.0015532,0.002490923
2015/11/3,0.002431628,0.001588583,0.001263217,0.000281991,0.005688564,0.001809407,0.000813734
2015/11/4,0.002541635,-0.002367688,0.002260131,-0.011557364,0.006801439,-0.001609982,0.004694316
2015/11/5,0.003261877,-0.005417202,0.001328418,-0.006968444,-0.003756939,0.001236052,-0.00363646
2015/11/6,0.001481603,0.003196753,-0.010094273,0.003858331,0.002502543,-0.000531431,0.000703991
2015/11/9,0.01257499,-0.001510209,0.001891332,0.001032377,-0.002622765,0.001963174,0.002489123
2015/11/10,-0.000998328,0.001346207,0.00362466,-0.000372838,0.000726581,0.001469508,0.001360251
2015/11/11,5.69E-05,-0.001910806,0.001262957,0.002312057,-0.000749173,-0.001956452,0.000366596
2015/11/12,-0.00265669,-0.000416125,0.002866215,-0.002343903,0.000461373,-0.000980168,-0.001853702
2015/11/13,-0.001604845,0.003103626,-0.000824268,-0.002684948,0.008196887,0.001308176,-0.003973267
2015/11/16,-0.001599217,-0.012150034,-0.002769331,-0.004200446,-0.006300603,-0.009145121,-0.004303556
2015/11/17,0.007371457,0.006279649,0.00647259,0.000300423,0.006110449,0.005850845,0.006390701
2015/11/18,0.001452152,-0.002672333,0.002449633,0.000475512,0.003877309,-0.003113207,0.002379944
2015/11/19,0.000648078,0.003250377,0.002055011,0.002388839,0.001355851,-0.003944798,0.002277121
2015/11/20,-0.00496255,0.000174587,-0.001870179,0.005652052,0.005359044,0.000330041,-0.004619321
2015/11/23,8.94E-05,-0.007973069,-0.006238407,-0.001811365,0.005488909,-0.005773647,-0.004781387
2015/11/24,-6.50E-05,9.94E-05,-0.004172516,-0.005531098,-0.005571535,0.001410304,-0.000206489
2015/11/25,-0.003335671,-0.003150304,-0.006277032,0.004162032,0.006044199,-0.002568114,0.000989291
2015/11/26,0.001428538,-0.000375823,0.004162365,0.003995407,0.001147529,-0.002990041,0.001824648
2015/11/27,-0.000374935,-0.002232948,-0.001962052,-0.000719029,-0.005798654,-0.002057664,-0.000130106
2015/11/30,0.001598244,-0.000538276,-0.002673409,-0.006016996,-0.003051927,-0.005033658,-0.004098528
2015/12/1,0.003093682,0.002000569,0.00457053,0.014428332,0.00986398,0.004446673,0.004572662
2015/12/2,-0.00239427,0.002918177,-0.001207516,0.008637187,0.010284046,0.000167031,-0.003359684
2015/12/3,0.002530179,0.001148499,-0.005882972,-0.001671107,-8.89E-05,0.010188751,0.003697303
2015/12/4,-0.004649977,0.02396943,0.007644307,1.22E-05,-0.001422559,0.020089286,-0.004767085
2015/12/7,0.004378221,0.001165113,0.002758618,0.012560787,0.006010028,0.001296734,0.001524047
2015/12/8,0.000730554,-0.003536251,-0.003111036,-0.012694606,-0.01020021,-0.00283291,-0.008043457
2015/12/9,-0.002985042,0.002343441,-0.005837342,-0.002860019,-0.007756963,0.00474026,-0.008240182
2015/12/10,-0.009860762,0.001127892,0.001366233,0.002868222,-0.008944049,-0.000597799,-0.009258905
2015/12/11,8.22E-05,-0.005909065,-0.001136936,0.00559779,0.00568311,-0.004365055,-0.004460812
2015/12/14,-0.006712686,-0.003587655,-0.004390547,-0.013077981,-0.021134742,-0.002752269,-0.014327322
2015/12/15,0.001629524,0.002561095,-0.000729464,0.01112069,0.013970661,-8.96E-05,0.00247756
2015/12/16,0.004831175,-0.000368227,-0.00284399,0.002728354,-0.002470997,-0.000366374,0.004682085
2015/12/17,0.006476219,0.000819302,0.001726517,0.006048975,0.007157358,0.004520464,0.001794092
2015/12/18,-0.000106155,-0.002966394,-0.003163527,-0.009332871,-0.010960025,-0.002027082,-0.00992325
2015/12/21,-0.00939154,-0.006929522,-0.010779175,-0.00575245,-0.004308802,-0.006662333,-0.010921501
2015/12/22,-0.000774955,0.002995973,-0.001388307,0.006496678,0.003717449,-0.001799452,-0.001150288
2015/12/23,-0.00145209,0.001966084,-0.006464016,0.003044696,0.003394083,0.003523435,0.001036435
2015/12/24,-0.000784938,-0.004377374,0.002709498,-0.003241853,-0.000868478,-0.003592733,0.004026216
2015/12/25,-0.006325712,-9.85E-05,-0.002557612,0.000609017,0.000365984,-0.001802844,-0.003540307
2015/12/28,0.000507656,-0.000621658,0.000340054,0.000998259,0.000594567,-0.000246277,-0.001241816
2015/12/29,0.00098972,0.002139185,-0.001253802,0.002663448,-0.002673869,0.000574799,-0.002901109
2015/12/30,0.001487337,-0.003058067,-0.003235921,0.003371986,0.006519248,-0.003200648,0.005680537
2015/12/31,-0.000655461,-2.28E-05,-0.001197874,-0.003892532,-0.00180989,0.00337563,-0.003363822
2016/1/1,-0.001344915,-0.008261177,-0.00652885,-0.00162625,-0.002736971,-0.014441634,-0.003248451
2016/1/4,0.000191166,-0.000275595,-3.94E-05,-0.000777916,0.002367078,0.001748389,0.002450051
2016/1/5,-0.007015103,-0.009772094,-0.008619717,-0.019914369,-0.020888258,-0.009890317,-0.011874556
2016/1/6,-0.003055287,-0.00980669,-0.005775572,-0.010240228,-0.006303358,-0.008729967,-0.00659202
2016/1/7,-0.00413088,-0.001780781,-0.00712554,-0.012540758,-0.016005229,-0.003302557,-0.010159117
2016/1/8,-0.009021162,0.004804216,-0.009113408,-0.011252248,-0.01717114,0.004587944,-0.011271915
2016/1/11,-0.003913553,-0.00271768,-0.010989052,-0.020230137,-0.015143164,-0.002368057,-0.009588431
2016/1/12,0.004868466,-0.002646987,0.006399694,0.010763107,0.011768977,-0.00449304,0.002168894
2016/1/13,0.001529962,0.000313114,-0.005891425,-0.000518807,0.001399338,0.000170289,-0.000967259
2016/1/14,-0.003437147,0.00031307,-0.00540889,-0.012172282,-0.010704669,-0.006470796,-0.010165751
2016/1/15,0.006625505,0.004060692,0.007684595,0.00773754,0.01530339,0.007421356,0.007348062
2016/1/18,-0.010262049,-0.004511802,-0.020590098,-0.017741928,-0.029709929,-0.00694139,-0.026228545
2016/1/19,0.003367852,0.000861065,0.001796766,0.004910458,0.006108939,0.000171355,0.005733503
2016/1/20,0.001541939,0.003144001,-0.003395875,-0.006378777,0.007249158,0.003417223,0.000347007
2016/1/21,-0.003666049,-0.006814123,-0.002363623,0.006021,-0.000935031,-0.006136917,0.00245296
2016/1/22,0.006744421,0.005118167,0.008586958,0.019526978,0.018581709,0.004611774,0.021133014
2016/1/25,0.005495022,-0.000156115,0.007703081,-0.005818435,0.003602565,-0.002624439,0.014499044
2016/1/26,-0.002901208,0.002148055,-0.004123857,-0.008185703,-0.012431315,0.000514314,-0.013766929
2016/1/27,0.001285651,0.002299373,0.008549118,0.012734686,0.011050912,-0.003006982,0.014031741
2016/1/28,0.000734972,0.004370457,-0.005896513,-0.012769297,0.00236458,0.003273821,0.002493129
2016/1/29,0.003908236,0.00687562,0.011738645,0.012724158,0.014081771,0.004196625,0.008234296
2016/2/1,0.020263987,0.010227638,0.01242232,0.018638752,0.017375665,0.009978661,0.024772503
2016/2/2,-0.004120653,0.002283649,0.008451959,0.007721661,0.001983178,0.000675578,-0.002464643
2016/2/3,-0.008142941,-0.005992261,-0.009402181,-0.012720292,-0.019245535,-0.007257392,-0.016001594
2016/2/4,-0.014484047,0.001062087,-0.002391637,0.005443071,0.003300201,-0.00130057,0.004575853
2016/2/5,-0.010616373,-0.001144932,-0.01107566,0.001401197,-0.005028729,0.000961792,-0.008023873
2016/2/8,0.000718772,-0.004187278,-0.004067773,-0.014004936,-0.014674671,0.00144557,-0.008347757
2016/2/9,-0.010961933,-0.006998066,-0.016019437,-0.01275896,-0.012226042,-0.005434321,-0.013903377
2016/2/10,-0.004123846,0.004845058,-0.00203056,-0.000196014,-0.005950405,0.010671903,-0.001360565
2016/2/11,-0.016832938,-0.017664241,-0.012904197,-0.010717553,-0.011443532,-0.017486054,-0.019447781
2016/2/12,-0.006666523,-0.003405339,-0.009710456,-0.002127137,-0.003829729,-0.005468094,-0.006184981
2016/2/15,0.010426909,0.002058057,0.01292479,-0.001045982,0.009386348,0.004287861,0.016269958
2016/2/16,0.005735911,0.001434532,0.001321471,0.007568019,0.010238731,-0.001979823,0.006866446
2016/2/17,-0.002116802,-0.004814074,-0.012398025,-0.012641322,-0.006450678,-0.004571313,-0.005175157
2016/2/18,0.001753129,-0.000464121,0.000361689,0.009685652,0.010089935,-0.002686128,0.015375253
2016/2/19,-0.009012942,-0.010159212,-0.00571694,-0.007494702,-0.012721207,-0.009643788,-0.013418745
2016/2/22,-0.006719664,-0.005414064,-0.011271677,-0.009572063,-0.007733539,-0.004123178,-0.010422366
2016/2/23,0.00428489,-0.004460273,-0.003733547,0.017678103,0.016807744,-0.004668772,0.010691528
2016/2/24,-0.009657381,-0.009723307,-0.019269517,-0.020655296,-0.014570773,-0.001327569,-0.016401361
2016/2/25,0.00197534,0.000810792,-0.00401887,0.006127973,0.001677373,0.003899353,0.008510052
2016/2/26,0.009072158,0.009997173,0.011548178,0.021109644,0.015220555,0.008395163,0.020936836
2016/2/29,0.004791528,-0.004082771,-0.002254168,-0.018116935,-0.0106547,-0.001750882,0.005007067
2016/3/1,-0.010821784,-0.014255839,-0.006441371,-0.009078785,-0.008892195,-0.012110707,-0.010488736
2016/3/2,0.013341635,0.012582736,0.015981081,0.018876327,0.019190044,0.01482466,0.022066973
2016/3/3,-0.00407265,-0.004922133,0.004312815,-0.000396702,0.010747011,-0.004373688,-0.004490124
2016/3/4,0.001797851,0.009000973,0.008338139,0.010966847,0.011261767,0.006062221,0.003302897
2016/3/7,0.00117008,0.005464928,0.004122181,0.0108349,0.008732105,-0.00048904,0.007103209
2016/3/8,-0.00308426,-0.0012869,-8.66E-05,-0.003909512,0.002608811,-0.004665665,-0.000245993
2016/3/9,-0.006980917,-0.00808325,-0.010758616,-0.012814182,-0.009934997,-0.007812491,-0.016148855
2016/3/10,0.005263572,0.003913223,0.00551907,-0.010400224,0.010154092,0.003361984,0.018188748
2016/3/11,-0.00347008,0.013799548,0.002281327,0.003525343,-0.00461211,0.010492849,-0.010107697
2016/3/14,0.008133962,0.007039741,0.014512509,0.016239226,0.021860568,0.009947644,0.015647219
2016/3/15,0.000457048,-0.005345244,-0.00642496,-0.007748526,-0.005057609,-0.003974417,-0.002129369
2016/3/16,-0.006369138,-0.005706371,-0.014951227,-0.0171693,-0.013964359,-0.006306367,-0.012675419
2016/3/17,-0.003121029,0.006702298,0.003741429,0.01614501,0.007821806,0.006372561,0.015046676
2016/3/18,-0.012434378,-0.003850685,0.002812705,0.002132439,0.000940757,-0.00141386,-0.002501676
2016/3/21,0.000853184,-0.002532068,0.00026067,-0.008524938,-0.00587406,-0.001476772,-0.003720935
2016/3/22,0.006227287,0.002530545,-0.000552161,0.004742899,0.003190688,0.004697703,0.002458717
2016/3/23,0.001007669,-0.000317511,-0.009068726,-0.001371291,0.007291837,-0.001116963,0.004484875
2016/3/24,0.001318489,-0.002342314,-0.00633914,-0.002838936,-0.00990539,-0.00113554,-0.010848321
2016/3/25,0.003825623,0.002634288,0.004929698,0.001284445,0.002799355,0.002863794,0.000399713
2016/3/28,0.005494948,0.00469129,0.005319499,0.001692843,0.002131945,0.002855668,0.004218248
2016/3/29,-0.000758034,0.003104977,0.008548671,0.008436311,0.006476199,0.004573294,0.006271682
2016/3/30,-0.006033644,0.001945464,0.002876916,0.012921723,0.004776355,0.001288456,0.003034907
2016/3/31,-0.002786679,0.001139879,-0.003726235,0.002145534,0,-0.001200995,0.003674905
2016/4/1,0.001014595,0.005143041,0.000489253,0.003546662,0.002208298,0.004981551,-9.24E-05
2016/4/4,-0.006739002,-0.005702648,-0.016711097,-0.009857193,-0.006737806,-0.004298761,-0.010396234
2016/4/5,-0.004224772,-0.004706152,-0.001321779,-0.016795585,-0.013018307,-0.004523342,-0.007003595
2016/4/6,-0.00783822,-0.008375344,-0.015284274,-0.009425703,-0.01518912,-0.005259527,-0.012812942
2016/4/7,-0.006151597,-0.00432256,-0.00757192,-0.001545991,0.002822835,-0.005200711,-0.001667147
2016/4/8,-0.01159532,-0.014311184,-0.017361924,-0.019087027,-0.024507372,-0.012285406,-0.016102076
2016/4/11,-0.00106989,0.001898018,0.004344986,0.004218329,0.005783482,0.002046595,0.011395345
2016/4/12,-0.003517621,-0.002825487,0.003934009,0.002804891,0.000366231,-0.004331335,0.001917727
2016/4/13,0.006578329,0.004205542,0.008696649,0.01622814,0.018806455,0.005305031,0.017825171
2016/4/14,0.007179667,-0.002263708,0.001871405,0.005757353,0.003940956,-0.004459068,0.00330275
2016/4/15,-0.00095043,-0.002025768,-0.004379987,-0.008394945,0.003436368,-0.000733261,-0.002823268
2016/4/18,-0.011883018,-0.009256309,-0.009484395,-0.009012546,-0.01903729,-0.012023702,-0.022474177
2016/4/19,0.009776239,0.010785134,0.017739595,0.024512282,0.027285828,0.011812081,0.026452053
2016/4/20,0.001531085,0.006032326,0.008599647,0.008509337,0.005003021,0.004333581,0.007282714
2016/4/21,0.005474176,0.000443262,0.001966085,-0.002526042,0.006023118,-0.004587857,0.009543171
2016/4/22,-0.00365084,-0.004688452,-0.004705669,-0.013589026,-0.011192158,-0.006979901,-0.00998258
2016/4/25,0.018266227,0.013055118,0.02683636,0.012148481,0.013809291,0.01469935,0.022643736
2016/4/26,-0.002692083,0.000407483,0.000223663,-0.001608214,-0.001769593,0.000614565,-0.003059183
2016/4/27,0.00084582,0.00355383,0.006895701,0.003627554,0.004874977,0.00219356,0.005909025
2016/4/28,0.002607156,0.005474964,0.000370169,0.007424612,-0.016271685,0.00569079,0.004762962
2016/4/29,-0.030882363,-0.028571429,-0.026335291,-0.02587883,-0.027489405,-0.02655178,-0.028442393
2016/5/2,-0.015017146,-0.005866067,-0.015512701,-0.009639905,-0.016850661,-0.007011241,-0.014300685
2016/5/3,-0.000535438,0.004982798,0.003661024,0.004081482,0.005639133,0.002917954,0.000494997
2016/5/4,0.002669236,0.000587133,-0.005122194,-0.011686536,-0.018712128,0.004130738,-0.010849183
2016/5/5,0.0022497,0.001304026,-0.000760328,-0.003788224,-0.002013229,-0.00107318,-0.010360879
2016/5/6,0.003320277,-0.004370853,0.002302109,0.00346308,0.004360347,-0.008057243,0.004091504
2016/5/9,0.000792347,-0.00035152,-0.003345487,-0.006157982,-0.012724613,-0.003790668,-0.004745961
2016/5/10,0.009044337,0.008611392,0.007952966,-0.001361772,0.001377331,0.010418572,0.006707276
2016/5/11,0.007966316,0.006940584,0.010458403,0.012245551,0.015457583,0.0034072,0.011100358
2016/5/12,-0.007134082,-0.00259287,-0.008055751,-0.004620751,-0.008922161,-0.002412698,-0.002898437
2016/5/13,0.006318286,0.001881058,0.006875249,0.006685849,0.000551758,0.006359719,0.008008673
2016/5/16,-0.004023786,-0.009226398,-0.010851675,-0.011924941,-0.009661704,-0.008865171,-0.012900352
2016/5/17,0.00385602,0.00361921,0.010836024,0.006435798,0.005694074,0.001400991,0.008239653
2016/5/18,-0.001191832,-0.001134522,-0.00062833,0.001027431,0.001899886,-0.003174639,-0.001975069
2016/5/19,0.01092246,0.002596138,0.020767108,0.005199638,-0.000640399,0.002734904,0.001813075
2016/5/20,-0.002351571,-0.003884156,-0.002134032,-0.002190033,-0.00158332,-0.004808855,-0.007132777
2016/5/23,0.001538082,0.003249407,-0.005729835,0.002571863,0.000780285,0.001045734,-0.001096001
2016/5/24,-0.00614268,-0.007101206,-0.006916729,-0.008125549,-0.006778608,-0.0055836,-0.007895545
2016/5/25,0.007277753,0.000464831,0.016323,0.006919271,0.002583089,0.004437656,0.008619586
2016/5/26,-0.000535518,0.001336828,0.005461311,-0.006925474,-0.000732483,0.001622865,0.006769964
2016/5/27,-0.003614562,-0.000561688,-0.005888858,0.002924968,0.001579839,-0.00189035,0.000899713
2016/5/30,0.009634228,0.002158412,0.006800231,0.001012597,0.003444862,0.003968281,0.003974238
2016/5/31,0.000641022,0.004226243,0.001173075,0.002872941,0.002389361,0.004042373,0.001060368
2016/6/1,-0.001542795,-0.002751675,-0.011649038,0.009307107,0.004014553,-0.003032987,-0.004236789
2016/6/2,-0.010779805,-0.006086674,-0.015186715,-0.005303489,-0.00844687,-0.006263948,-0.010530658
2016/6/3,-0.005635851,-0.008842982,-0.006430685,-0.005814189,-0.008745521,-0.007549682,-0.007142942
2016/6/6,-0.01964909,-0.002281958,-0.021438311,-0.002694942,-0.003597826,-0.00542326,-0.009396013
2016/6/7,0.006718481,0.00792667,0.012341958,0.003445347,0.010717481,0.013165433,0.018095775
2016/6/8,-0.001712671,-0.002293758,0.003836354,0.003325865,0.007611964,0.003250858,0.002815221
2016/6/9,-0.004419406,-0.000131365,-0.00628404,0.02137856,0.002129767,0.002700306,0.001118193
2016/6/10,0.002903137,-0.005181763,-0.000838904,0.000985415,-0.007513414,-0.003348312,-0.000475297
2016/6/13,-0.005472014,-0.011985802,-0.024108765,-0.014609737,-0.011135082,-0.005638259,-0.00962916
2016/6/14,-0.002610231,0.001888179,-0.001488952,-0.00407625,-0.001286517,-0.000733698,-0.006253715
2016/6/15,-0.001308531,-0.008289092,-0.007098255,-0.008560371,-0.00521652,-0.001976097,-0.003768665
2016/6/16,-0.002234016,0.002278811,0.002796797,0.010131808,0.005705481,7.27E-05,-0.00626839
2016/6/17,-0.010458215,-0.010856234,-0.003727604,-0.012394182,-0.013985211,-0.014676215,-0.011102928
2016/6/20,-0.000906915,0.007031332,0.019563099,0.002650569,0.005145844,0.004571635,0.004799506
2016/6/21,-0.007874073,-0.009963851,-0.001723483,-0.003951863,-0.003936134,-0.009496248,-0.003941686
2016/6/22,0.008148415,0.001761013,0.007450645,0.009844372,0.007128585,0.007549395,0.00742135
2016/6/23,-0.000191039,0.006513626,0.008144914,0.00417031,0.007732007,0.002298428,-0.000832122
2016/6/24,0.002350712,0.002396254,-0.013566436,0.007664855,0.005051584,0,0.000796098
2016/6/27,-0.026397621,-0.050966297,-0.100425209,-0.040378448,-0.03984205,-0.037240856,-0.040836128
2016/6/28,-0.003084424,-0.005516696,-0.018813691,-0.013989007,-0.012539505,-0.008860518,-0.005983593
2016/6/29,0.00873178,0.014189294,0.017518985,0.017520749,0.01500888,0.006277036,0.012000847
2016/6/30,0.000749788,0.005355361,0.00938197,0.007418956,0.009761449,0.002168499,0.007711247
2016/7/1,0.002870245,0.001172042,-0.007336095,0.004331147,3.92E-05,0.006186197,0.000956491
2016/7/4,-0.00567558,-0.003625698,-0.00890472,-0.000326522,-0.004012689,-0.004158764,-0.002074701
2016/7/5,0.000292707,0.001788769,8.08E-05,0.006069335,0.009378718,0.004280793,0.003465016
2016/7/6,-0.013431778,-0.020779002,-0.037655233,-0.024874841,-0.024699651,-0.020090963,-0.023857371
2016/7/7,8.90E-05,0.003253593,-0.002290029,0.000624197,0.010204448,0.002716372,0.003344507
2016/7/8,-0.003559081,-0.006325722,-0.004177302,0.01028607,-0.006747425,-0.007519579,-0.005974397
2016/7/11,-0.000972319,-0.002940877,0.001275373,0.007999685,0.007336207,-0.005381185,-0.004707587
2016/7/12,0.018194107,0.019379138,0.021085916,0.008916269,0.015709202,0.018594466,0.012194042
2016/7/13,0.021770463,0.022071852,0.045178503,0.030168926,0.030906633,0.01540743,0.026718704
2016/7/14,-0.006491285,-0.003323022,-0.018485232,-0.010307458,-0.007570299,-0.001765672,7.49E-05
2016/7/15,0.010713383,0.011742929,0.028956971,-0.003414319,0.012814686,0.013810055,0.015947021
2016/7/18,0.002547727,-0.002191261,-0.006969679,-0.009720239,-0.000512109,3.73E-05,-0.001264132
2016/7/19,0.006514418,0.007986344,0.009413085,0.001354422,0.004511259,0.007613095,0.006389904
2016/7/20,-8.48E-05,-0.005242305,-0.012080994,0.001191762,-0.008758095,-0.003444463,-0.005213763
2016/7/21,0.010053054,0.010454363,0.021711184,-0.001270661,0.004919715,0.008845319,0.006898039
2016/7/22,-0.012993965,-0.011785507,-0.014361204,-0.007472854,-0.008205193,-0.010729425,-0.01353089
2016/7/25,0.00486716,-0.000796811,-0.003576629,0.005127334,0.00059181,0.001629149,9.88E-05
2016/7/26,-0.007034902,-0.005118927,-0.008733488,-0.008484079,-0.006820956,-0.00484242,-0.013554589
2016/7/27,-0.006904885,-0.007162011,-0.003519854,0.003059816,-0.00173597,-0.013010274,-0.003269268
2016/7/28,0.000972799,0.008472422,0.007405444,0.005048187,0.00125662,0.008175915,0.003832923
2016/7/29,-0.001962754,-0.000714454,-0.007660593,-0.002793446,-0.002725587,0.003472902,-0.003079595
2016/8/1,-0.023036918,-0.015668742,-0.018951156,-0.009063689,-0.013042496,-0.012777149,-0.016061268
2016/8/2,0.000263847,0.000288758,-0.002137328,-0.002609454,-0.007702203,0.001544399,-0.00467107
2016/8/3,-0.012612472,-0.008267346,-0.001126594,-0.007453704,-0.003348862,-0.009289858,-0.011219675
2016/8/4,0.002661545,-0.003140464,0.001825279,-0.004722598,0.001393546,-0.005471454,0.005226097
2016/8/5,-0.001361803,-0.002929109,-0.016123433,0.002013849,0.005215188,-0.002371544,0.002915501
2016/8/8,0.009347919,0.004979046,0.006029704,0.000757152,0.005757388,0.002463828,-0.003305755
2016/8/9,0.00140002,0.001324708,-0.002693703,0.005859967,0.007821256,-0.001036876,0.003394205
2016/8/10,-0.003646576,-0.000696774,-0.005582053,-0.001736786,-0.003191014,-0.002335377,-0.0007975
2016/8/11,-0.007673041,-0.001650448,-0.006669649,0.009630596,-0.001280466,0.00028897,-0.003037871
2016/8/12,0.00667434,0.002466513,0.001488709,-0.00404342,0.004230963,0.00539297,0.012111079
2016/8/15,-0.005156785,-0.002830824,-0.008463949,-0.007765562,-0.010124469,-0.004731839,-0.003074412
2016/8/16,-0.000424543,0.001132035,-0.002501174,0.002814763,0.002153936,0.001289656,0.001919383
2016/8/17,-0.01027263,-0.001961061,0.001127237,-0.000465579,-0.007297301,0.001249491,-0.005466289
2016/8/18,-0.002934122,-0.000938229,-0.002198296,-0.005986096,-0.007519602,-0.002582289,-0.001258511
2016/8/19,0.002061958,0.006520438,0.011360988,0.004616551,0.00376207,0.009133666,0.007419166
2016/8/22,0.004415065,-0.00030804,-0.003673579,-0.000109794,-0.004698074,-0.003338083,-0.004543868
2016/8/23,-0.003013326,-0.000933305,0.002963395,0.002085291,3.93E-05,-0.003540699,-0.006718574
2016/8/24,0.000598478,-0.00099584,0.005271353,-0.001177359,-0.001529824,-0.000384145,0.002052422
2016/8/25,0.002402578,-0.001182122,0.005477986,0.008278681,0.001964264,-0.001441003,0.001584513
2016/8/26,2.98E-05,0.002446478,-0.003261388,-0.002202143,0.001633667,0.000317472,0.001414804
2016/8/29,0.013574641,0.005480146,0.008745507,0.003038133,0.003066297,0.002471824,0.00562543
2016/8/30,-0.00108909,-0.001559729,-0.002780336,0.003775994,0.003551259,-0.001103377,-0.000779037
2016/8/31,0.010401811,0.006696213,0.009338385,0.008633171,0.003227562,0.004869654,0.004716477
2016/9/1,0.004219058,0.004803527,0.007261959,0.004038087,0.003527204,0.003804123,0.002378902
2016/9/2,-0.000425926,0.003218785,0.010158391,0.005852539,0.003720896,0.003142268,0.000736093
2016/9/5,0.00654666,0.002975024,0.008319339,0.006695157,0.008389012,0.006473659,0.014305437
2016/9/6,-0.004079474,-0.004751082,-0.002829782,-0.001952904,-0.00041974,-0.004074242,0.000912815
2016/9/7,-0.019176891,-0.010370542,-0.011199203,-0.004257437,-0.007037439,-0.008986714,-0.012941625
2016/9/8,0.002994336,0.001891014,-0.003002114,0.007010835,0.000666462,0.003287135,0.000240521
2016/9/9,0.004684304,0.007322469,0.002193997,-0.001213014,0.002318165,0.002476251,0.001594218
2016/9/12,0.001290286,-0.001162344,-0.001204782,-0.008026641,-0.012471313,-0.001947594,-0.008425866
2016/9/13,-0.006706544,-0.006687206,-0.001853465,-0.003486838,-0.003933466,-0.00314138,-0.005427192
2016/9/14,0.007400409,0.005105966,-0.003529641,-0.008119889,-0.005546921,0.001909826,-0.002177563
2016/9/15,0.000429242,0.003131533,0.005546107,0.004093174,0.002103066,0.004003031,-0.002246566
2016/9/16,-0.005265768,-0.005463042,-0.006456766,0.001139807,-0.00134261,-0.003170676,-0.002689037
2016/9/19,0.002931103,-0.004699634,-0.014663017,-0.003736991,0.001592487,-0.005961564,-0.000193501
2016/9/20,-0.004506026,-0.002663148,-0.002261063,-0.000255405,0.000208502,-0.004406965,-0.004709712
2016/9/21,-0.002935844,-0.005112133,-0.007438684,-0.000779965,-0.000273671,-0.001972691,-0.001335403
2016/9/22,-0.011364186,-0.008104878,-0.007479277,-0.007846251,-0.001446669,-0.005505462,-0.003946476
2016/9/23,0.004362884,0.005999306,0.00826169,6.78E-05,0.006382474,0.008706304,0.007050986
2016/9/26,0.00057521,0.003158652,-0.007557278,-0.010200041,-0.003722187,0.000269122,-0.007299218
2016/9/27,-0.005253288,-0.004171876,-0.006186497,0.000438477,-0.003098179,-0.004996608,-0.011224968
2016/9/28,0.001086111,-0.001913077,0.004226891,0.003671064,0.006150364,-0.000482887,0.002847936
2016/9/29,0.004648206,0.005155729,0.007155415,0.002961459,0.007553353,0.004444435,0.015751009
2016/9/30,0.002615535,0.002339605,-0.00330533,-0.002381222,-0.005925226,0.007512486,-0.004245609
2016/10/3,0.003596943,0.004712168,0.001082549,0.006206029,0.005779135,-0.002682789,0.005173628
2016/10/4,0.002500881,0.000464636,-0.003388815,0.006574489,0.008026191,0.00066054,0.003620973
